酒店名称,fishtrip_id,mddid_old,mddid_get,poiid_get,国家
京都富豪酒店,g6s4FQPPV4s,11042,11042,7039264,日本
林房四季旅馆,duscAki1lkM,11042,11042,7039526,日本
宇治商务酒店,W_E1-adl-Ak,40493,40493,8288363,日本
玄妙庵旅馆,eOtXf8r6GoM,34647,147031,7042150,日本
京都太阳道酒店,mmGQb9Mjt7s,11042,11042,88452,日本
新银阁客栈,yoGaGg2WSl4,11042,11042,88429,日本
绿山墙旅馆,fDX4DkSHERI,11042,11042,7039783,日本
考山京都旅馆,aqFWEhbT2yg,11042,11042,88339,日本
汤之花温泉庄,A6rUzf8AG4A,34647,11042,6325462,日本
樱花小町旅馆,wD50UjKDegg,11042,11042,6512546,日本
梵定寺旅馆,6HuqLpwpdBE,11042,11042,6512491,日本
京都东急酒店,lbxoa8hNMKU,11042,10746,88450,日本
乐心庵旅馆,9zmEhioXbFA,11042,11042,7039348,日本
京都晴辉旅馆,qyDEl69uudM,11042,11042,88360,日本
阿尔蒙特酒店,mZhbUq2OohY,11042,11042,6323046,日本
天桥立青年旅舍,3PQVI4KoVUw,34647,147031,7039913,日本
斯特拉东山旅馆,d-CYDNxQcFw,11042,11042,7042909,日本
西山旅馆,iuva1u9PiXI,11042,11042,88311,日本
京都府城边旅馆,oDfcKtCbWoU,11042,11042,88367,日本
只园福住旅馆,r00BTqheeQo,11042,11042,88462,日本
和泉屋旅馆,672_wlJNwII,11042,11042,7043334,日本
京都秀峰阁,PBSwDE7ciBM,11042,11042,88283,日本
京都松井本馆,f_7P-meu2t8,11042,11042,88284,日本
知恩院和顺会馆,nS3JxLabMos,11042,11042,88417,日本
山茂登旅馆,k_EtmSUYui8,11042,59480,7039374,日本
岚山辨庆酒店,WRc8E0Xgkm0,11042,11042,7041120,日本
京都松井别馆,TPHAsrC-C0M,11042,11042,7042728,日本
都和旅馆,N2jvLUATqxQ,11042,11042,7039542,日本
京都鱼岩旅馆,eltdsInr2Q8,11042,11042,8585744,日本
京都经济型酒店,GehU7n6sKKg,11042,11042,8288375,日本
京都沈家舒适旅馆,2eIVzM4Aa2E,11042,11042,8354599,日本
京都杉长酒店,izYWqhr7qvc,11042,11042,88415,日本
京乃宿加平酒店,dU2ysecmtG0,11042,11042,88410,日本
京都手鞠旅馆,8k1goZ5Wlno,11042,10769,8585767,日本
寿海亭民宿,P7GNWrI6fso,34647,147031,7043627,日本
京町家旅馆 金阁庵,y8CpbyiHZLw,11042,11042,8295190,日本
京都花酒店,mrWf7vHN1aA,11042,10746,6512505,日本
西喜楼旅馆,EcwLpNz_Lu4,11042,11042,7041343,日本
樱花台酒店,hYaFiP8cPco,11042,11042,6930657,日本
大和旅馆,b7Oq_U3nK-E,11042,11042,7039541,日本
京都安本旅馆,mg4uNCQqGfM,11042,11042,8546185,日本
三贺旅馆,OsUfsZEeSHo,11042,11042,7042774,日本
清水日式旅馆,7SojHsi0Gws,11042,11042,8294800,日本
京都四条乌丸景观酒店,1tVLdYUAhOQ,11042,11042,8363154,日本
京都京门酒店,zMCQpfutaGg,11042,11042,88444,日本
若宫旅馆,MsPBKaMGrjM,11042,11042,88293,日本
京都第一酒店,KFpPVixt23s,11042,11042,88394,日本
京都里茂旅馆,JncOp5WrqGo,11042,59481,88370,日本
以吕波旅馆,82AmMKgutbo,11042,11042,8388767,日本
京都金鱼家,9obsJCf63NE,11042,11042,6325277,日本
佐野家酒店,WqHKH98lczc,11042,11042,88294,日本
东山阁酒店,MHdS_jxgSq4,11042,11042,88306,日本
京都法华俱乐部酒店,HP7SjvopngI,11042,11042,88313,日本
京都八千代旅馆,cMdzP_hVwEw,11042,11042,29663,日本
只园舞风馆,DIilM5_9G7I,11042,11042,88334,日本
松叶家旅馆,NzFeSmftgok,11042,11042,6930655,日本
京都四条Mystays酒店,FL-kzf7tWBg,11042,11042,88467,日本
嵯峨一休民宿,jDjNTNBLI-c,11042,11042,8783101,日本
京都尚心亭,xEGC28gdVxY,11042,11042,88427,日本
京都石长旅馆,aJRsumvo2-Y,11042,11042,29660,日本
京都嵯峨太阳成员酒店,vVFwg3m812I,11042,11042,6512596,日本
京町家旅馆 间,9Vwtm9vXNR0,11042,11042,7040693,日本
京都格兰爱慕斯旅馆,pcCkHGVIf14,11042,11042,8366099,日本
京都秃庵旅馆,sCAOcjhposA,11042,10769,8388210,日本
京都塔酒店,kGehecmxk3c,11042,10769,29658,日本
京都渡月亭,mOeKybQ8ggY,11042,11042,6512615,日本
京都藤家旅馆,7yMS2xClFGw,11042,11042,7039125,日本
岚山温泉 花筏旅馆,HDHfZ-ZfTDA,11042,11042,8388803,日本
东京丸之内四季酒店,o6H7Zr82J-U,10222,10222,87468,日本
东横 后乐园文京区役所前,P1mSYcpayIg,10222,10222,8453993,日本
高尾山观光酒店,vkdVWmdgTus,11042,11042,7041517,日本
考山世界浅草旅馆,RsfeLpv_Mes,10222,10222,7039155,日本
考山东京武士,TJCulMoVgYE,10222,10222,87299,日本
新小岩公园酒店,GmSxdulSJHw,10222,10222,87234,日本
新宿御苑前APA酒店,ncBRyuFpeK4,10222,10222,8385436,日本
APA东京潮见站前酒店,Wt956MWUUk0,10222,10222,87274,日本
浅草藏前阿帕酒店,usXeE59lwSM,10222,10222,87305,日本
浅草中央大酒店,SKTs4plIQe0,10222,10222,6517828,日本
水月鸥外庄,voEnrsdDxxA,10222,10222,7692929,日本
可可大北千住酒店,45OB7GCfW1s,10222,10222,8288772,日本
御茶水旅馆,8OQx9flgF4A,10222,10222,7042739,日本
京急EX酒店品川站前,pUzlfQNw0Kg,0,10222,8342916,日本
品川王子饭店,J07T2Qdm31A,10222,10222,13203,日本
东京圆顶饭店,6YyB3xFr7yA,10222,10222,87442,日本
银座三井花园酒店,O87tlLaTPSQ,10222,10222,87503,日本
东京日本桥舒适酒店,Tnl4qaEFR00,10222,10222,87239,日本
京王PRESSO新宿酒店,g_u2SEbMtAM,10222,10222,6517742,日本
有明太阳道酒店,kibQrMyY244,10222,10222,87169,日本
池袋京王PRESSO酒店,LCGSurVDKg0,10222,10222,8288909,日本
浅草藏前APA酒店,pcpJ1Q4Wbz8,10222,10222,87305,日本
里士满酒店东京水道桥店,NAzhuRdw8oE,10222,10222,8346081,日本
茅场町京王PRESSO酒店,F9qKtrdlDTg,10222,10222,7692965,日本
半藏门平河町APA酒店,cxlQT696Brs,10222,10222,8360830,日本
赤坂见附APA别墅酒店,cw8Qli6O2Rg,10222,10222,87275,日本
池袋百夫长酒店,R7hO2vA4BrI,10222,10819,8385794,日本
东京日航酒店,WgQwWBDOk_w,10222,10222,87483,日本
神田京王PRESSO酒店,67ildMGhmw0,10222,10222,8385008,日本
东京羽田日航城市酒店,dH1L5GyoHHA,10222,10222,87506,日本
APA酒店银座京桥店,n66zukMa4fI,10222,10222,6517543,日本
浅草中央酒店,unnIF3DFKkw,10222,10222,6517828,日本
东京湾明华盛顿酒店,Up99WTFJblk,10222,10222,11978,日本
新桥虎之门APA酒店,KMdZfSdpllU,10222,10819,8385442,日本
皇家公园酒店,68EIlTWZSSo,10222,10222,7039973,日本
西麻布APA酒店,KNXFBtKy0o8,10222,10222,87476,日本
秋叶原雷姆酒店,aCxXniUVw2M,10222,10222,87228,日本
涩谷道玄坂上APA酒店,ODe2ZL8V6r8,10222,10819,7040255,日本
东京九段下APA酒店,hRTjaRSlq78,10222,10819,87396,日本
东京酒店,aFYNx_mPABc,10222,10222,87486,日本
六本木一丁目站前APA酒店,0T_aeo3OkYw,10222,10222,87399,日本
亚之杰酒店,WSyh1JerAVs,10222,10222,87406,日本
新桥御成门APA酒店,7jiwARuxn2I,10222,10222,87304,日本
京急蒲田站APA酒店,V-ab22izkvY,10222,10222,87231,日本
北千住CocoGrand酒店,pMxzhJgyy7Q,10222,10222,8288772,日本
八丁堀站南APA酒店,wq_vH7Xaov4,10222,10222,87278,日本
池袋站北口APA酒店,pGR_j37WRbg,10222,10222,87292,日本
东京汐留芬迪别墅,hNCvp3uSajQ,10222,10222,87158,日本
JR池袋西口超级酒店,rf8HESneVUc,10222,10222,8288766,日本
浅草里士满酒店,4-MWAKCsqEM,10222,10819,87397,日本
东京木场APA酒店,15HXuLiSd6g,10222,10222,87272,日本
东京湾洲际酒店,Kqu0NaUQWaY,10222,10222,87488,日本
东武黎凡特酒店,jztc0FV2H6M,10222,10222,87507,日本
大森艺术酒店,F03aalCQY2U,10222,10222,6517576,日本
蒙特利涩谷酒店,Vezhk7snQXY,10222,10222,7039741,日本
东新宿太阳道酒店,fWzbKsLsCwA,10222,10222,87523,日本
绿色广场新宿胶囊酒店,XqQKwK2Ry_A,10222,10222,87404,日本
东京目白里士满酒店,ReSuAf5opH0,10222,10222,7043395,日本
新富町站前APA酒店,XbmA5e35Wvo,10222,10819,6517584,日本
日本桥滨町站南APA酒店,_6pIQmWUWT0,10222,10222,7040681,日本
日本桥法华酒店,rQR-KBnOcZ4,10222,10819,87414,日本
东京大坂百夫长酒店,bHmYMoc4hWQ,10222,10222,7041122,日本
池袋站北超级酒店,PnCNBsZwnWo,10222,10222,6325339,日本
东京大仓饭店,kapw_mhtmho,10222,10222,87460,日本
多摩京王广场酒店,plfm_5HK9q4,10222,10222,87450,日本
池袋星广场酒店,wMB7YuO21aQ,10222,10222,7038948,日本
羽田东急酒店,BtaD2_wiu3w,10222,10222,87462,日本
八重洲码头酒店,Cmp3-kU6xg8,10222,10222,8385421,日本
新宿太阳道广场酒店,4OP1mtm7j_w,10222,10819,87237,日本
筑地车站南APA酒店,c1Vw02yKHe0,10222,10222,87302,日本
西铁新宿酒店,Nu4-6S-yFTM,0,10222,87259,日本
涩谷城市酒店,CRkTp-1eUNQ,10222,10222,6517557,日本
东京喜来登酒店,tNtXy8Nef2U,10222,10222,87242,日本
太阳城王子酒店,y8HfQqSFwdA,10222,10222,87441,日本
涩谷格兰贝尔酒店,GthAaBFM4gw,10222,10222,87310,日本
三轩茶屋旅馆,pW2Ul4Ji8x8,10222,10222,87510,日本
东京米尔帕曲酒店,enugVtOEODA,10222,10222,87285,日本
R&B八王子酒店,_agC3QVbV-s,10222,10222,87287,日本
大都会酒店,2x4n1D3jhWU,10222,10222,87489,日本
新宿亚酒店,ipppkti-Fdc,10222,112114,7041065,日本
新宿歌舞伎町东横INN,innrWaiJdgM,10222,10222,7041233,日本
大皇宫酒店,t9XBUWSH2Lc,10222,10222,87525,日本
微笑酒店(日本桥三越前),OZx97nUQX5c,10222,10222,87216,日本
银座索拉里亚西铁酒店,ggFi2QQZgzc,10222,10222,7040861,日本
东京花园皇宫酒店,Usc2nIHyDZw,10222,10222,87244,日本
羽田满意酒店,H5Im9qom4p4,10222,10222,8350329,日本
三角梅曙桥酒店,S08DZ9BzYOw,10222,10222,87306,日本
东京池袋方舟酒店,rnrIjGjsZro,10222,10222,87474,日本
田町芬迪别墅,pNQSC_2CKtE,10222,10222,87160,日本
龙名馆酒店,BW8K87ZHM3M,10222,10222,87185,日本
东京塔樱花王子酒店,o_7WmvNatXU,10222,10222,87530,日本
东京希尔顿酒店,0To7d18tGrY,10222,10222,22098,日本
三角梅板桥酒店,Bz-eKTDLBwE,10222,10222,8288900,日本
上野百夫长酒店,x8V0SFhbA0I,10222,10222,7039662,日本
池袋东急住酒店,CxUufci-sio,10222,10222,87312,日本
东京站万怡酒店,xw_i4z2Pm28,10222,10222,7042526,日本
半藏门蒙特雷酒店,5TyMAqBrpV4,10222,10222,87516,日本
六本木酒店,yAfVpaTr60c,10222,10222,87500,日本
蒲田西铁酒店,_gR_IGAsfpY,10222,10222,87255,日本
滨松町大门相铁Fresa酒店,KL9SdRIQY98,10222,11041,87363,日本
新桥太阳道酒店,D279r3lkxb8,10222,10222,8352469,日本
七海银座酒店,Gl4bhle6Sew,10222,10222,87191,日本
东京郎伍德酒店,fd_gXB0TpDQ,10222,10222,87545,日本
御茶之水酒店,sNCyduSHSO0,10222,10222,6517552,日本
汤姆斯酒店,dGMGDX2ggBI,10222,25340,87328,日本
涩谷新南入口东急酒店,3Aeh5xUqwrE,10222,10222,8385437,日本
吉祥寺东急饭店,bYk9N63TJ2Y,10222,112078,87534,日本
东京新大谷酒店,hz-gv8Wbt2k,10222,25340,87424,日本
汐留皇家公园酒店,cZc0t7TY6wo,10222,25340,87463,日本
芝公园酒店,7Mvzl4gBCPA,10222,44503,87426,日本
品川大井町路线酒店,EYu1rW6gywk,10222,44503,87276,日本
蒲田东急住酒店,GizmCdNxB9U,10222,44503,87314,日本
东京东阳町R&B酒店,_yq4MAHG61E,10222,44503,7042424,日本
新宿华盛顿酒店(新翼),uiW4DqBvwYc,10222,25340,13211,日本
浅草超级酒店,4n5GtiG5jF0,10222,10222,87384,日本
东急保持门前仲町,9QxNoz7TKJ8,10222,44503,87323,日本
蒲田HotelMyStays酒店,Ao6HevdWeAk,10222,10222,87215,日本
品川大井町东横INN,v2DWtehCA3s,10222,10222,8454897,日本
HotelEdoite酒店别馆,eCtXNT5J6HM,10222,10222,87256,日本
东急止西新宿,G3OuxqAAeJ8,10222,10222,87313,日本
银座首都酒店,_li4d4OJMqg,0,10222,87513,日本
东横INN旅馆(东西线),FcHAAahCtSE,10222,10222,7039082,日本
森林本乡,LDiTpS4POSc,10222,62848,87238,日本
浅草太阳道酒店,4d8EHjSDymQ,10222,10222,87493,日本
松山绫濑旅馆,91TPiZrwPwg,10222,112083,8288776,日本
蒲田地产酒店,9X6e_No-F2k,10222,10222,6517598,日本
山手线大冢车站北口2东横INN,39ceRUVXGNY,10222,10222,8452839,日本
东京万豪酒店,q7Q8bpMA7gU,10222,10222,7041982,日本
东京阿佐谷微笑酒店,Z9FflrIajLE,10222,10222,87266,日本
新宿新城市酒店,5f-EGigZ8hQ,10222,10222,87533,日本
大冢站北口R&B酒店,zGe-4m_V59M,10222,10222,8385454,日本
银座蒙特利姐妹酒店,GuWwB8JrBEQ,10222,10222,87457,日本
蒲田新理益酒店,zX8o0eljx3U,10222,10222,87349,日本
丽田町格拉斯酒店,e8weBRNCR-E,10222,10222,87168,日本
后乐园国际酒店,xCsJkPuFgyo,10222,30849,87541,日本
贝尔蒙特酒店,byXEA3-pT7g,10222,10222,87262,日本
银座蒙特利酒店,3I8_GUfAp0Q,10222,10222,87508,日本
立川市酒店,izn3mpOqnn4,10222,111947,6517693,日本
卢米埃尔西葛西酒店,nO540tRe04s,10222,10222,87389,日本
高田马场太阳道酒店,f1xwKo5QRxA,10222,10222,87499,日本
西新井松山酒店,nTRMT7mMc48,10222,10222,8288777,日本
东京迦南酒店,zqZOZxDBwyc,10222,22346,7041696,日本
涩谷东武酒店,RmCsdIpPD10,10222,10222,87485,日本
涩谷东急酒店,rLLpwlrkAwc,10222,10222,87257,日本
滨松町MyStays酒店,kdBodnmf0K0,10222,10222,87347,日本
日本桥人形町相铁Fresa酒店,Q5zQS4mL0_s,10222,10222,6517522,日本
六本木阿卡托雷酒店,0ppX8OcKnKw,10222,10222,87162,日本
大森东急酒店,fUU75NP5-IM,10222,10222,87529,日本
茅场町维拉方丹酒店,H5rv8S_LEOc,10222,44503,87152,日本
东京贝尔经典酒店,YSFheGwOeuM,10222,10222,7041215,日本
新宿玫瑰花园酒店,hNJ9bAAhPyo,10222,10222,6049601,日本
东京阿佐谷路线酒店,Ri-uPgvoYHM,10222,10222,87495,日本
池袋翼国际酒店,ijMzYvLIEH0,10222,10222,87540,日本
神田秋叶原东横INN,VdXEMdNdaJ0,10222,10222,7040578,日本
立川佳洁士酒店,Iw92IGCgGok,10222,111947,6517693,日本
赤坂蒙特利酒店,dG_W0ztbt8g,10222,10222,87520,日本
卢米埃尔葛西酒店,CgdiM8FOU8Y,10222,10222,87388,日本
常盘酒店,GrPBf75IHyA,0,10222,87333,日本
万隆新酒店,S9oJmJJU70c,10222,10222,6517783,日本
目黑永国际酒店,bOUkP3LFS0g,10222,10222,87542,日本
八王子天空酒店,OWtqicMmOrk,10222,112243,7041919,日本
福生站东口东横INN,UFE9cIsndbY,10222,112304,7041507,日本
阳光商务酒店别馆,NuBAUB4YEYo,10222,112267,7040882,日本
水道桥大酒店,zIkC63TRsRw,10222,10222,8288778,日本
后乐园东横INN,Vz3dzcBnKJ8,10222,10222,8453993,日本
东京日本桥微笑酒店,biXcPxc9GE4,10222,10222,87265,日本
东京半岛酒店,ztF7XFxvvXg,10222,10222,7040796,日本
神田MyStays酒店,yydMbkE6440,10222,10222,87188,日本
都市中心酒店,kcwnbVXJm8c,10222,10222,6517723,日本
后乐宾馆,941wSqb4iIA,10222,12594,6325331,日本
新宿三角梅酒店,umluYIgxAXo,10222,10222,87270,日本
荣进馆旅馆,rD0PtmYqiTM,10222,10222,87416,日本
浅草SOHO旅馆,UgjIjuP2oAE,10222,10222,7043077,日本
芝大门酒店,paHidxS_idU,10222,10222,87403,日本
秋叶原多米酒店,ZfH63m8SuBI,10222,10222,87173,日本
东京海堡第一酒店,NIG03n6MUc4,10183,10222,87522,日本
日本桥税务署前东横INN,MAyzXRvEBnM,10222,10222,7040743,日本
府中市酒店,SiBEJKp55fY,10222,112267,7040923,日本
六本木S酒店,TIXn66h-_b0,10222,10222,7042670,日本
上野观月庄酒店,GHPrxs_6WTM,10222,10222,7040221,日本
上野广小路R&B酒店,MhqtutOB1bs,10222,10222,87291,日本
蒲田东口R&B酒店,ahqudPeO044,10222,10222,87288,日本
赤羽站东口东横INN,RnGnIWnz0lE,10222,10222,7041965,日本
高轮东武酒店,sKVLia_ZAJI,10222,111855,7040497,日本
秋叶浅草桥站东口东横INN,aRsDIrWW000,10222,10222,7042364,日本
品川蔬菜横丁超级酒店,jT6UuyPlXkg,10222,10222,8352609,日本
蓼科酒店,XFcvQ9r2dyA,10222,11067,8283178,日本
蒲田东口东横INN,A06gMhoR16g,10222,10222,7043354,日本
东急住东银座,I4DZWG36aSE,10222,12594,87321,日本
上野田原町站东横INN,37IKgCcNW2g,10222,10222,7042410,日本
新宿Sunlite酒店,KWiOZdynJFw,10222,10222,87470,日本
最佳西方新宿阿斯提那酒店,-uRY7Z_IvYE,10222,10222,87143,日本
东京浅草桥WEB酒店,S2T_CIa80Xs,10222,112155,7039424,日本
上野酒店,LtsACaWX2bo,10222,57658,8350882,日本
日本桥别墅酒店,aOeysAKGXZI,10222,10222,87482,日本
阳光商务酒店,FA-JMvO0I18,10222,10222,6517877,日本
大冢站北口1东横INN,BwXmZFjDfYQ,10222,10222,7042568,日本
江古田弗莱克斯蒂酒店,mNL6w1BCKak,10222,10222,8384978,日本
新桥爱宕山东急酒店,uk4dV_NZod8,10222,10222,87429,日本
两国明珠大酒店,8SLRoHttxTs,10222,10222,87498,日本
大冢城市酒店,_M294cWQVIs,10222,10222,6517696,日本
福冈会馆,1uf8deeRrLM,10222,10222,8288755,日本
浅草微笑酒店,aGtkt9bjRZk,10222,10222,87526,日本
莺谷站东横INN,8_6878P5Eik,10222,64928,8453998,日本
浅草HotelMyStays酒店,K4_5dJO_lXQ,10222,10222,87186,日本
新东北酒店,okRFiUPCHb4,10222,10222,87250,日本
新宿王牌酒店,2kNdgA8NWuM,10222,10222,7039142,日本
新宿帝国酒店,VKkdmZw8JkE,10222,10222,87401,日本
品川站高轮口东横INN,vNOleaHAr4s,10222,10222,7043755,日本
幡谷樱花酒店,kBdKVVaJ1kE,10222,10222,87182,日本
新宿永国际酒店,-kLwPjrfTBs,10222,12594,87263,日本
文华海岛酒店,Kagjwc0P3E0,34647,10322,7039243,日本
柳桥酒店,vCmVXLHntZU,10222,10222,87208,日本
川濑酒店,5RpI6ONyB4A,10222,10222,87175,日本
日本宫,eH_ZPvQIdqQ,10222,10222,87351,日本
日本桥浜町明治座前东横INN,Ewx26zjwD24,10222,10222,7043269,日本
新大久保城市酒店,knXfZ_uDAnU,10222,10222,7039994,日本
富士旅馆,Kur7s0aj5GA,10222,10222,6517754,日本
新大久保国际大酒店,MtwON7Kt3Ls,10222,10222,6517628,日本
美达会馆,QCEn4xRSmw0,10222,10222,8384992,日本
东京丽嘉皇家酒店,n4BjKROZGi0,10222,10222,6517560,日本
天井太阳道森酒店,HTKiDAruui8,10222,10222,87211,日本
东京威斯汀酒店,zys9CfKiy5A,0,10222,6517730,日本
浅草连锁酒店,lfFaTm0iXME,10222,10222,87433,日本
大江户酒店,qJQ3mIJT2rs,10222,10222,87171,日本
日本桥赛博酒店,OZf3tYsXyJ8,10222,22283,6517590,日本
东急住青山总理旅店,afW4yZganWY,10222,22283,87311,日本
东京绿宫,ZFYn7dHBsJM,10222,10222,87167,日本
东京银座美居酒店,_AJBpy1FHVI,10222,10222,87518,日本
筑波酒店,n3WmhCBf2ak,10222,10222,7043556,日本
羽田机场1东横INN,VBI5VA2EyaY,10222,10222,7042293,日本
丸之内大都会酒店,buPIvQhvbiQ,10222,10222,87181,日本
滨松吴竹高级酒店,BrZ5dRlxYGU,10222,10222,8385016,日本
龟户HotelMyStays酒店,ng0BEKh0DAk,10222,10222,87187,日本
东京大崎大和鲁内酒店,CCct7Kx2xKk,10222,10222,6517539,日本
新宿王子饭店,mLFy9B8NEWM,10222,10819,7006240,日本
海滨大森酒店,o6wo3WC89x0,10222,10222,7039072,日本
华丽城酒店,I_9JMc7REjg,10222,16675,87230,日本
御茶之水街山酒店,i6bv9BByKmQ,10222,10222,6517552,日本
八重洲珍珠酒店,MRQ_RmJTyVg,10222,16675,87501,日本
新宿宾特酒店,908OHGln8JI,10222,10222,87446,日本
东京第一酒店,KGymlujJvNY,10222,10222,7042716,日本
岛根青山酒店,rKnsnwB4gsM,10222,10222,87220,日本
目黑雅叙园,z-aeVP3Nod8,10222,10222,7692945,日本
茅场町珍珠酒店,bS-jFOoGReQ,10222,10222,87458,日本
山顶酒店,cFSp7UC79ZE,10222,10222,7040828,日本
池袋樱花酒店,5llasB8fzFA,10222,10222,87497,日本
八丈海公园度假村,Ep3D6tsG_Ks,34647,10222,87367,日本
樱花酒店,p1qnyks_FVs,10222,10222,87332,日本
东京背包客,eLPn8RLjec0,10222,10222,87341,日本
东京上野青年旅舍,7sSGyb8zH5U,10222,10222,7040009,日本
浅草樱花旅馆,Y9M_ilzERT4,10222,65821,2797,日本
奥克伍德公寓,Z07MrNtklF8,10222,10222,8329290,日本
山水庄旅馆,-0g3pu1cOFw,10222,10222,7042864,日本
考山东京宾馆,aDe1kzpkERo,10222,10222,87300,日本
贵美旅馆,mc7l4vENEb8,10222,65821,7042710,日本
江户樱花旅馆,hmxeeT_tNQM,10222,10222,6517574,日本
浅草旅笼,FCrLJhi_qBg,10222,10222,7041535,日本
景云庄,9rEt-klOO48,10222,10222,6517644,日本
日光馆,I8QLPzkSGzU,10222,10222,6323231,日本
高轮王子饭店,lLJFnYeryM4,10222,10222,13381,日本
滨松町艺术酒店,8VVohwwLKDw,10222,10222,6517847,日本
宜必思东京新宿,dqQ_Exn7Lxw,10222,10222,6517811,日本
舞滨家庭度假村,141RLi8Isjc,10222,10222,87243,日本
上野地产酒店,Z5FGoq4iz7Q,10222,10222,87445,日本
袋鼠酒店,xnw4Tn8s3yg,10222,10222,87370,日本
大坂百夫长酒店,4rIHe91a260,10222,10222,7041122,日本
浅草法华俱乐部,0-68OjOX-xA,10222,10222,8585783,日本
秋叶原多米旅馆,1mTN-vvrZ-U,10222,10222,87173,日本
东新宿站前APA酒店,pyZ9NvRCXOg,10222,10222,6517641,日本
御茶之水聚乐酒店,V0ijA_fGijI,10222,10222,8385430,日本
东京八丁堀杜迈旅社,u2JK4rf0YyE,10222,112371,87174,日本
微笑酒店 浅草,GEDvdgkUiL0,10222,10222,87526,日本
东京银座大荣酒店,xa7mdWJEuKk,10222,10222,7039703,日本
日比谷雷姆酒店,cUQpPNPxRbI,10222,10222,7042391,日本
三井四谷花园酒店,iGP7MW8WiLw,10222,10222,87183,日本
赤坂世纪酒店,VqC0f6RVQgo,10222,10222,87217,日本
东京板桥阿帕旅馆,PpjNe0DbXoo,0,10222,7042164,日本
东京希尔顿酒店,RS3-7g6ugRU,10222,10222,22098,日本
东京赤羽大和鲁内酒店,tTbBSm1GTNQ,10222,10222,8288774,日本
银座宝町APA酒店,83qiziLwou8,10222,10222,7043569,日本
水道桥大酒店,dBsXqRDbrn8,10222,11042,8288778,日本
大都会酒店,o7p-tNDSlzM,10222,11042,87489,日本
新宿复古酒店,exqDSdDtGUo,10222,10222,87446,日本
堀留别墅酒店,G2HXExJGbz0,10222,10222,87505,日本
池袋翼国际酒店 ,zJrKamoRPKg,10222,10222,87540,日本
池袋新星酒店,s__QFFG0eF4,10222,10222,87295,日本
东京皇宫酒店,SkSfU611pQQ,10222,10222,7039784,日本
东京贝尔蒙特酒店,fLR2WDBoAvU,10222,10222,87262,日本
新宿新城酒店,PlkL8mJPtMI,10222,10222,87533,日本
新宿王子大饭店,xG8HgTvYG5g,0,11042,6517616,日本
神田奥运酒店,sWNstcXOx08,10222,10222,6517624,日本
新宿西铁酒店,TgKa__yZLxQ,10222,10222,87259,日本
浅草东海庄,xY-0Ap9AJiY,10222,10222,87346,日本
银座蒙特利酒店,9TViB4PotTc,10222,10222,87508,日本
东京庭酒店,c7bBFMe76Ro,10222,10222,87222,日本
浅草多米快捷酒店,wNnTGhDgcjo,10222,10222,87176,日本
太阳道东新宿酒店,UP41BdRmd2M,10222,10222,87523,日本
东京福田屋 ,MN3huBNUNyg,10222,10222,87371,日本
京王广场酒店,tCyGztmO3Es,10222,10222,13372,日本
新宿华盛顿酒店,jTanlVLt5as,0,10222,13211,日本
昌庭之家酒店,xt0xEApQqHA,10222,10222,7042621,日本
秋叶原华盛顿酒店,POAWnt0uRyo,10222,10222,87465,日本
东京池袋之家,sNet3t92r0Q,10222,10222,28774,日本
TKP札幌APA酒店,k2CWrHCLxu0,10769,10769,8353764,日本
札幌中岛公园贝塞尔酒店,9C34PGRtvxw,10769,10769,6554870,日本
JR带广旅馆,YN5uDkqckOM,10746,10746,7041367,日本
带广APA酒店,wKD_rGPLg9I,10746,10746,8415317,日本
北见舒适旅馆,4i8atVAaInU,10746,112136,7043630,日本
旭川微笑酒店,rdxQfMy9sMM,61630,10746,8585814,日本
苫小牧舒适酒店,liq0tQzjYAA,10746,10769,7043073,日本
带广舒适酒店,cXrR2Ux-4Qw,10746,10746,7042510,日本
札幌第一酒店,cHunqSWnNVI,10769,10746,7039313,日本
旭川藤田观光华盛顿酒店,RS3yWFNbv_U,61630,10746,7040884,日本
北国日航酒店,teANMpxLl5A,10746,10746,7040619,日本
带广东急旅馆,nraTWbj6Gs0,10746,10746,7039531,日本
札幌三井花园酒店,xt6tVmlH0iI,10769,10769,69718,日本
札幌薄野APA酒店,wIl0ZB4d3nw,10769,10769,20555,日本
函馆超级酒店,ywqD7ypSfNg,59480,59480,7041029,日本
函馆大酒店,yXDBiCBIWNY,59480,59480,7042354,日本
函馆微笑酒店,CU1kR93vyP8,59480,59480,7041140,日本
北海道第一札幌酒店,1Tbd8OazJJU,10769,10746,7039313,日本
苫小牧微笑酒店,_Sw6U9L2K5s,10746,10769,7043566,日本
函馆公园酒店,PhznQ890SMM,59480,59480,7039374,日本
946酒店,6_ZPQl8aDBk,19813,11042,7042800,日本
千岁机场酒店,8NB6BcHDyDA,10746,10769,7041217,日本
札幌东方酒店,K1yS41oO9A8,10769,10769,7040518,日本
埃米娜背包旅馆,-4CmVuarweg,19816,19816,7042523,日本
札幌胶囊旅馆,77lcdcXU-38,10769,10769,69755,日本
札幌艺术酒店,lc-JE8YcT_E,10769,10769,69758,日本
札幌贝子酒店,ImpylwdHkI8,10769,10769,7040907,日本
札幌果子王国度假酒店,B9EwWS_2JF8,10769,10769,8092091,日本
世纪皇家大酒店,5-5szT6H5h0,10769,10769,69785,日本
札幌白杨酒店,vb1Od-1xnNs,10769,10769,69727,日本
